id_venta,fecha,id_cliente,id_producto,id_empleado,cantidad,precio_unitario,descuento,medio_pago,canal
7549,2022-09-25,114,56,2,1,126168,10,Tarjeta de Débito,Online
7550,2024-02-11,1441,64,17,1,120327,0,Tarjeta de Débito,Online
7551,2025-02-16,1606,64,9,1,120327,5,Tarjeta de Débito,Sucursal
7552,2025-12-27,313,81,13,1,172975,0,Mercado Pago,Online
7553,2024-10-04,666,138,6,1,5017,0,Tarjeta de Débito,Sucursal
7554,2026-01-31,205,139,4,3,27484,0,Transferencia,Online
7555,2025-11-28,1719,13,12,2,2084288,10,Tarjeta de Crédito,Online
7556,2022-07-24,1525,17,16,3,785761,15,Tarjeta de Crédito,Sucursal
7557,2025-08-16,1041,1,8,1,1124829,0,Tarjeta de Crédito,Sucursal
7558,2023-03-08,1249,87,6,1,99737,0,Mercado Pago,Online
7559,2025-11-23,784,83,2,1,121405,0,Tarjeta de Débito,Online
7560,2023-08-31,1853,32,13,1,536121,0,Tarjeta de Crédito,Online
7561,2023-04-24,1149,83,6,2,121405,10,Mercado Pago,Sucursal
7562,2024-11-22,1244,28,10,1,452335,10,Tarjeta de Débito,Online
7563,2023-08-17,150,47,12,2,286719,5,Tarjeta de Crédito,Online
7564,2022-03-11,1531,31,8,1,545983,0,Transferencia,Online
7565,2024-12-10,357,39,18,1,496850,0,Tarjeta de Crédito,Sucursal
7566,2022-02-22,1306,23,5,1,1108646,0,Tarjeta de Crédito,Online
7567,2023-09-05,672,7,4,2,815979,5,Efectivo,Sucursal
7568,2022-05-16,1699,57,12,4,75953,15,Tarjeta de Débito,Sucursal
7569,2023-12-19,1770,78,7,1,209176,0,Tarjeta de Crédito,Sucursal
7570,2024-03-28,1467,4,11,1,688511,0,Transferencia,Sucursal
7571,2023-02-18,1270,100,9,1,55643,10,Tarjeta de Débito,Sucursal
7572,2022-06-02,1441,41,1,1,528589,0,Efectivo,Online
7573,2024-09-18,1432,41,9,2,528589,0,Tarjeta de Crédito,Sucursal
7574,2026-03-20,1608,97,20,2,88456,10,Mercado Pago,Sucursal
7575,2025-09-17,1894,90,17,1,170021,10,Mercado Pago,Sucursal
7576,2023-12-08,1430,32,6,2,536121,15,Mercado Pago,Sucursal
7577,2021-11-17,1084,101,4,1,75638,0,Mercado Pago,Online
7578,2023-11-09,1655,37,5,1,299767,5,Mercado Pago,Online
7579,2025-09-01,1180,65,17,1,45620,0,Mercado Pago,Sucursal
7580,2023-02-01,139,39,8,2,496850,0,Mercado Pago,Sucursal
7581,2026-04-04,1884,26,4,1,354125,0,Tarjeta de Débito,Online
7582,2023-09-12,1006,59,20,2,32499,0,Tarjeta de Débito,Sucursal
7583,2022-12-13,1512,131,14,1,27926,5,Tarjeta de Crédito,Sucursal
7584,2026-01-31,942,125,16,1,84124,0,Tarjeta de Débito,Online
7585,2026-02-11,1376,118,16,1,97223,0,Transferencia,Sucursal
7586,2024-03-19,384,11,20,1,1225987,0,Tarjeta de Crédito,Sucursal
7587,2025-12-05,112,137,17,2,54978,0,Transferencia,Sucursal
7588,2022-06-20,745,15,20,1,2256407,0,Mercado Pago,Sucursal
7589,2022-04-01,1036,76,11,1,126864,5,Tarjeta de Crédito,Online
7590,2024-05-06,1889,81,7,1,172975,10,Tarjeta de Crédito,Sucursal
7591,2023-04-29,967,51,8,1,80482,0,Tarjeta de Débito,Sucursal
7592,2025-10-19,1498,148,7,2,29102,0,Mercado Pago,Sucursal
7593,2022-10-22,1988,111,20,1,193216,0,Mercado Pago,Sucursal
7594,2022-03-11,1079,95,2,1,47685,0,Mercado Pago,Online
7595,2024-06-10,1478,19,15,1,1876921,0,Tarjeta de Crédito,Online
7596,2026-03-13,768,140,12,2,10864,5,Mercado Pago,Online
7597,2026-06-06,628,65,14,2,45620,0,Tarjeta de Crédito,Sucursal
7598,2025-06-04,771,31,2,1,545983,15,Tarjeta de Crédito,Online
7599,2024-05-25,119,119,9,1,49044,0,Mercado Pago,Sucursal
7600,2024-11-06,1590,76,15,1,126864,0,Tarjeta de Crédito,Sucursal
7601,2021-09-16,1058,1,12,1,1124829,5,Tarjeta de Débito,Sucursal
7602,2023-08-04,1481,75,12,2,27785,15,Tarjeta de Débito,Sucursal
7603,2023-09-22,462,137,11,1,54978,5,Tarjeta de Crédito,Online
7604,2025-10-26,427,110,19,1,114140,0,Tarjeta de Crédito,Sucursal
7605,2022-10-16,673,74,12,1,77390,20,Tarjeta de Crédito,Sucursal
7606,2021-11-09,1542,75,15,1,27785,15,Tarjeta de Débito,Sucursal
7607,2022-07-05,1066,71,2,1,24970,5,Tarjeta de Crédito,Sucursal
7608,2023-04-03,538,120,11,1,150413,5,Tarjeta de Crédito,Online
7609,2022-04-09,369,38,13,1,484692,0,Mercado Pago,Online
7610,2024-05-28,109,104,14,1,62368,0,Tarjeta de Crédito,Online
7611,2022-08-30,956,114,20,1,67830,15,Tarjeta de Crédito,Online
7612,2026-05-06,1670,114,8,1,67830,0,Tarjeta de Crédito,Online
7613,2022-09-08,767,53,5,1,53979,0,Mercado Pago,Sucursal
7614,2024-01-12,622,4,10,1,688511,0,Tarjeta de Débito,Sucursal
7615,2022-08-14,499,8,17,1,1808817,10,Tarjeta de Crédito,Sucursal
7616,2024-06-17,1083,41,15,1,528589,5,Tarjeta de Crédito,Sucursal
7617,2022-12-02,1499,60,5,1,86747,20,Tarjeta de Crédito,Online
7618,2022-03-14,1750,124,2,2,134330,10,Tarjeta de Crédito,Online
7619,2023-05-13,385,26,13,1,354125,0,Tarjeta de Crédito,Online
7620,2022-08-04,1601,119,3,1,49044,0,Tarjeta de Débito,Sucursal
7621,2025-02-15,1285,138,15,1,5017,0,Efectivo,Sucursal
7622,2021-08-05,369,2,17,1,2203549,5,Tarjeta de Crédito,Sucursal
7623,2022-01-18,160,51,10,2,80482,0,Tarjeta de Débito,Online
7624,2025-07-06,378,143,2,1,32394,0,Mercado Pago,Online
7625,2023-10-14,1054,5,11,1,942869,0,Tarjeta de Débito,Sucursal
7626,2025-12-19,1799,41,8,1,528589,5,Tarjeta de Crédito,Online
7627,2025-11-24,1435,129,6,1,54448,5,Tarjeta de Débito,Sucursal
7628,2021-08-12,704,16,20,1,2169916,0,Tarjeta de Débito,Online
7629,2024-12-30,903,11,18,1,1225987,0,Tarjeta de Débito,Sucursal
7630,2024-03-29,1479,36,10,5,435502,15,Tarjeta de Crédito,Online
7631,2025-08-11,132,145,5,3,19394,5,Mercado Pago,Sucursal
7632,2026-02-27,128,75,6,1,27785,5,Tarjeta de Débito,Sucursal
7633,2026-05-10,893,142,11,1,43925,15,Tarjeta de Crédito,Sucursal
7634,2022-01-23,1185,147,20,3,57244,0,Tarjeta de Crédito,Sucursal
7635,2022-07-01,1270,13,8,1,2084288,0,Mercado Pago,Online
7636,2021-08-31,848,67,16,1,112410,0,Tarjeta de Crédito,Sucursal
7637,2021-10-09,1688,137,2,2,54978,0,Mercado Pago,Online
7638,2023-07-04,336,41,1,1,528589,0,Tarjeta de Crédito,Online
7639,2023-05-21,533,124,7,1,134330,0,Tarjeta de Débito,Sucursal
7640,2024-06-27,2,38,5,1,484692,0,Tarjeta de Crédito,Sucursal
7641,2026-07-10,819,136,10,2,37113,5,Tarjeta de Débito,Sucursal
7642,2023-11-08,1041,123,14,1,227727,0,Tarjeta de Débito,Sucursal
7643,2024-12-25,829,62,4,1,25218,0,Tarjeta de Crédito,Online
7644,2022-11-17,1875,135,9,1,6733,0,Tarjeta de Débito,Sucursal
7645,2024-08-10,1636,10,4,1,824112,10,Efectivo,Sucursal
7646,2024-08-06,1702,125,1,1,84124,0,Mercado Pago,Sucursal
7647,2022-08-06,1661,76,9,1,126864,30,Tarjeta de Crédito,Sucursal
7648,2024-10-31,1574,16,2,1,2169916,0,Tarjeta de Débito,Sucursal
7649,2021-12-19,130,122,1,2,39286,0,Tarjeta de Crédito,Sucursal
7650,2021-08-27,100,90,9,1,170021,0,Transferencia,Sucursal
7651,2025-05-23,397,126,14,1,9393,5,Tarjeta de Crédito,Sucursal
7652,2024-01-05,1671,102,14,1,107722,0,Tarjeta de Débito,Sucursal
7653,2021-09-27,272,48,4,5,237206,0,Tarjeta de Crédito,Online
7654,2025-07-27,1263,26,8,3,354125,0,Tarjeta de Crédito,Online
7655,2024-01-19,1962,77,15,1,62822,10,Mercado Pago,Sucursal
7656,2025-06-15,246,136,16,1,37113,15,Mercado Pago,Sucursal
7657,2022-05-23,755,35,20,5,317231,0,Tarjeta de Débito,Sucursal
7658,2025-01-29,1573,8,18,1,1808817,15,Mercado Pago,Sucursal
7659,2025-12-24,1178,79,9,1,49288,15,Tarjeta de Crédito,Online
7660,2025-07-03,65,24,14,1,1217551,10,Mercado Pago,Sucursal
7661,2022-10-13,510,108,19,1,145800,10,Transferencia,Sucursal
7662,2025-09-27,532,141,4,1,9922,5,Tarjeta de Crédito,Sucursal
7663,2022-12-28,290,12,19,1,1110595,0,Tarjeta de Crédito,Sucursal
7664,2024-05-30,1412,35,10,3,317231,10,Tarjeta de Débito,Online
7665,2023-04-22,680,50,11,1,282282,20,Mercado Pago,Sucursal
7666,2026-02-17,1011,47,13,1,286719,10,Efectivo,Sucursal
7667,2022-05-05,997,88,13,1,140757,15,Tarjeta de Crédito,Sucursal
7668,2026-03-21,653,71,17,1,24970,5,Tarjeta de Débito,Sucursal
7669,2022-11-03,688,24,2,1,1217551,0,Tarjeta de Crédito,Online
7670,2025-10-21,958,87,8,2,99737,0,Mercado Pago,Sucursal
7671,2023-01-10,117,31,3,1,545983,5,Transferencia,Sucursal
7672,2023-05-14,1958,96,18,2,58982,0,Tarjeta de Crédito,Online
7673,2022-07-08,1303,22,1,1,2124118,0,Tarjeta de Crédito,Online
7674,2025-08-10,1505,9,1,1,1944103,0,Tarjeta de Crédito,Online
7675,2025-07-16,982,48,4,1,237206,20,Tarjeta de Crédito,Online
7676,2023-08-16,391,16,2,1,2169916,0,Tarjeta de Crédito,Sucursal
7677,2022-04-08,606,74,3,1,77390,5,Mercado Pago,Sucursal
7678,2022-03-24,1476,92,16,2,288041,0,Tarjeta de Débito,Online
7679,2025-11-29,1531,145,12,1,19394,0,Tarjeta de Débito,Online
7680,2021-07-31,945,71,4,2,24970,15,Mercado Pago,Sucursal
7681,2024-02-16,942,150,19,1,54866,0,Mercado Pago,Sucursal
7682,2023-06-06,176,70,5,1,103106,0,Mercado Pago,Sucursal
7683,2024-12-27,867,141,4,1,9922,10,Mercado Pago,Sucursal
7684,2021-09-06,249,38,12,1,484692,0,Tarjeta de Crédito,Sucursal
7685,2026-02-13,923,40,12,1,172118,15,Mercado Pago,Sucursal
7686,2026-05-17,1807,95,19,2,47685,10,Tarjeta de Crédito,Online
7687,2023-10-16,826,16,17,2,2169916,0,Mercado Pago,Online
7688,2023-01-21,1003,65,11,1,45620,0,Tarjeta de Crédito,Sucursal
7689,2023-01-24,444,115,12,1,89197,10,Tarjeta de Crédito,Sucursal
7690,2025-08-07,664,5,7,2,942869,0,Transferencia,Online
7691,2024-11-06,1686,65,15,1,45620,0,Tarjeta de Crédito,Sucursal
7692,2022-01-20,1933,129,17,1,54448,10,Tarjeta de Crédito,Sucursal
7693,2023-04-02,1052,97,19,2,88456,20,Tarjeta de Débito,Sucursal
7694,2024-04-25,1122,73,2,2,140989,0,Mercado Pago,Sucursal
7695,2025-03-25,243,142,3,1,43925,20,Tarjeta de Débito,Sucursal
7696,2025-02-04,618,97,19,1,88456,10,Tarjeta de Crédito,Sucursal
7697,2026-02-01,1899,61,4,1,59438,10,Tarjeta de Crédito,Sucursal
7698,2026-06-08,453,113,16,1,86956,10,Tarjeta de Crédito,Sucursal
7699,2026-02-28,381,61,19,2,59438,10,Tarjeta de Crédito,Sucursal
7700,2021-09-30,962,3,20,1,704113,10,Tarjeta de Crédito,Online
7701,2024-03-17,60,118,10,2,97223,0,Transferencia,Online
7702,2024-03-01,247,118,11,1,97223,0,Mercado Pago,Online
7703,2025-10-29,1978,97,5,1,88456,10,Mercado Pago,Online
7704,2021-10-30,1215,20,12,2,1802140,0,Efectivo,Sucursal
7705,2022-03-16,1758,118,14,2,97223,10,Efectivo,Sucursal
7706,2023-10-29,196,16,10,1,2169916,10,Tarjeta de Débito,Sucursal
7707,2023-10-25,1133,128,8,1,9311,10,Mercado Pago,Online
7708,2025-09-23,1103,136,8,1,37113,0,Mercado Pago,Online
7709,2026-02-27,1328,19,13,1,1876921,0,Mercado Pago,Online
7710,2024-06-26,1755,101,14,1,75638,0,Tarjeta de Crédito,Online
7711,2024-05-15,527,121,11,4,132850,0,Tarjeta de Crédito,Sucursal
7712,2022-05-18,1716,93,1,1,210413,0,Tarjeta de Crédito,Sucursal
7713,2024-02-05,620,40,9,1,172118,0,Tarjeta de Crédito,Sucursal
7714,2022-03-14,962,36,4,3,435502,0,Tarjeta de Crédito,Sucursal
7715,2025-01-24,176,83,12,1,121405,10,Mercado Pago,Sucursal
7716,2023-06-11,961,27,3,1,173598,10,Tarjeta de Débito,Sucursal
7717,2025-02-03,1320,74,10,1,77390,5,Tarjeta de Débito,Sucursal
7718,2025-07-03,58,43,8,3,334619,0,Tarjeta de Crédito,Sucursal
7719,2023-07-31,1180,29,19,1,369923,10,Tarjeta de Crédito,Sucursal
7720,2024-04-11,60,45,11,2,386157,30,Mercado Pago,Sucursal
7721,2022-11-08,210,58,4,1,34774,10,Tarjeta de Crédito,Sucursal
7722,2022-06-18,1265,38,16,1,484692,0,Mercado Pago,Online
7723,2025-07-31,763,79,6,1,49288,0,Tarjeta de Débito,Online
7724,2024-06-11,259,97,5,1,88456,10,Tarjeta de Crédito,Online
7725,2024-01-31,1010,122,2,1,39286,0,Tarjeta de Débito,Online
7726,2023-12-18,1260,42,1,1,459765,0,Mercado Pago,Sucursal
7727,2025-10-24,1851,132,11,1,6977,10,Mercado Pago,Sucursal
7728,2022-09-12,865,33,13,1,463408,30,Tarjeta de Crédito,Sucursal
7729,2025-06-07,1478,139,5,1,27484,0,Tarjeta de Débito,Online
7730,2025-10-13,595,67,10,2,112410,5,Tarjeta de Crédito,Sucursal
7731,2023-08-10,553,118,20,1,97223,5,Tarjeta de Crédito,Sucursal
7732,2022-10-10,204,17,5,1,785761,0,Tarjeta de Crédito,Sucursal
7733,2024-03-15,878,91,13,1,239013,0,Tarjeta de Crédito,Online
7734,2023-07-30,72,77,6,2,62822,10,Transferencia,Sucursal
7735,2022-06-07,448,50,13,2,282282,0,Transferencia,Sucursal
7736,2021-08-30,1977,60,16,1,86747,0,Tarjeta de Débito,Sucursal
7737,2023-03-29,1085,57,16,2,75953,30,Transferencia,Online
7738,2023-09-05,255,83,6,1,121405,0,Tarjeta de Crédito,Sucursal
7739,2024-12-18,764,54,10,1,72197,0,Transferencia,Sucursal
7740,2024-04-20,1189,138,5,1,5017,0,Tarjeta de Débito,Online
7741,2024-02-08,1395,110,16,1,114140,15,Tarjeta de Crédito,Sucursal
7742,2024-12-07,1959,129,1,1,54448,0,Tarjeta de Crédito,Online
7743,2024-12-30,1916,18,10,1,1392160,5,Tarjeta de Débito,Sucursal
7744,2022-11-22,1666,105,2,1,106094,0,Tarjeta de Crédito,Online
7745,2026-06-23,1184,100,7,3,55643,0,Tarjeta de Débito,Online
7746,2025-11-01,1599,6,16,2,851647,0,Mercado Pago,Sucursal
7747,2022-11-10,884,93,17,2,210413,0,Efectivo,Sucursal
7748,2025-06-15,1900,141,19,2,9922,0,Tarjeta de Crédito,Sucursal
7749,2025-05-13,727,27,17,1,173598,0,Tarjeta de Crédito,Sucursal
7750,2021-08-05,1676,95,9,2,47685,0,Tarjeta de Crédito,Sucursal
7751,2025-04-11,21,134,9,1,50607,5,Tarjeta de Crédito,Sucursal
7752,2024-01-16,293,76,19,1,126864,0,Tarjeta de Débito,Sucursal
7753,2022-01-24,70,80,14,1,190014,0,Tarjeta de Crédito,Sucursal
7754,2022-10-23,1476,34,7,1,362631,5,Mercado Pago,Online
7755,2025-05-22,576,34,17,1,362631,5,Tarjeta de Crédito,Sucursal
7756,2026-01-21,523,50,3,3,282282,0,Tarjeta de Débito,Sucursal
7757,2022-04-11,1321,67,9,1,112410,0,Tarjeta de Débito,Sucursal
7758,2023-05-31,1990,54,16,1,72197,5,Transferencia,Sucursal
7759,2023-05-27,519,145,19,1,19394,10,Mercado Pago,Online
7760,2022-11-28,53,30,14,2,500547,0,Tarjeta de Crédito,Online
7761,2026-07-12,1981,70,9,1,103106,0,Tarjeta de Crédito,Sucursal
7762,2025-03-18,77,88,11,1,140757,0,Tarjeta de Crédito,Sucursal
7763,2026-06-19,372,102,12,2,107722,10,Mercado Pago,Sucursal
7764,2023-11-18,1366,93,2,1,210413,15,Transferencia,Online
7765,2022-10-05,157,60,5,1,86747,5,Efectivo,Online
7766,2024-09-25,684,132,15,1,6977,0,Tarjeta de Crédito,Sucursal
7767,2022-04-03,153,72,18,1,99968,10,Tarjeta de Crédito,Sucursal
7768,2024-11-16,405,37,11,2,299767,0,Tarjeta de Crédito,Sucursal
7769,2023-01-02,1619,73,11,1,140989,0,Transferencia,Sucursal
7770,2026-07-02,74,40,2,1,172118,0,Efectivo,Online
7771,2024-01-06,1444,34,10,1,362631,5,Tarjeta de Crédito,Online
7772,2024-05-15,11,3,7,2,704113,0,Transferencia,Sucursal
7773,2024-02-06,920,101,19,2,75638,0,Tarjeta de Débito,Sucursal
7774,2022-03-15,1714,78,20,1,209176,0,Tarjeta de Débito,Sucursal
7775,2025-12-11,367,105,10,1,106094,0,Mercado Pago,Sucursal
7776,2022-04-19,538,105,3,1,106094,0,Mercado Pago,Online
7777,2023-10-18,1285,98,17,1,289844,0,Tarjeta de Crédito,Sucursal
7778,2022-04-02,24,93,7,1,210413,0,Tarjeta de Crédito,Online
7779,2026-01-25,1032,20,4,1,1802140,0,Tarjeta de Crédito,Sucursal
7780,2022-11-14,768,80,2,2,190014,0,Mercado Pago,Sucursal
7781,2023-05-12,1401,65,14,1,45620,0,Tarjeta de Crédito,Sucursal
7782,2024-09-13,1719,62,12,1,25218,0,Tarjeta de Crédito,Online
7783,2026-05-04,1225,34,7,1,362631,15,Mercado Pago,Sucursal
7784,2021-08-14,1189,100,2,1,55643,20,Tarjeta de Crédito,Online
7785,2024-04-04,1860,117,5,1,54765,15,Tarjeta de Crédito,Sucursal
7786,2023-04-29,549,13,19,1,2084288,10,Mercado Pago,Sucursal
7787,2026-05-29,489,53,20,2,53979,20,Tarjeta de Crédito,Online
7788,2023-06-02,1771,112,18,1,70221,0,Tarjeta de Débito,Online
7789,2023-07-15,150,72,8,1,99968,0,Transferencia,Sucursal
7790,2024-07-17,298,34,12,4,362631,0,Tarjeta de Crédito,Sucursal
7791,2021-12-01,349,2,9,5,2203549,0,Transferencia,Sucursal
7792,2022-05-09,1406,49,7,2,338530,0,Mercado Pago,Sucursal
7793,2022-02-02,1477,144,5,1,18402,0,Transferencia,Sucursal
7794,2022-11-06,1202,13,14,1,2084288,0,Tarjeta de Débito,Sucursal
7795,2022-03-19,895,42,12,1,459765,0,Mercado Pago,Sucursal
7796,2025-09-11,1112,54,20,1,72197,0,Transferencia,Sucursal
7797,2026-05-29,1006,131,11,1,27926,20,Tarjeta de Crédito,Sucursal
7798,2022-08-07,1451,98,1,1,289844,5,Mercado Pago,Sucursal
7799,2022-12-08,1921,85,7,1,287367,10,Mercado Pago,Sucursal
7800,2023-04-09,1836,146,9,1,5652,0,Tarjeta de Débito,Sucursal
7801,2022-10-27,1286,103,7,1,238351,0,Tarjeta de Crédito,Online
7802,2023-09-22,61,115,14,1,89197,10,Tarjeta de Crédito,Sucursal
7803,2022-08-29,29,103,3,1,238351,5,Tarjeta de Débito,Online
7804,2021-12-07,1217,110,14,2,114140,10,Tarjeta de Crédito,Sucursal
7805,2023-03-30,102,11,5,1,1225987,0,Transferencia,Sucursal
7806,2026-06-24,1125,71,17,2,24970,0,Tarjeta de Crédito,Sucursal
7807,2021-10-18,1736,137,1,1,54978,10,Tarjeta de Débito,Sucursal
7808,2024-02-06,622,147,1,3,57244,0,Tarjeta de Crédito,Sucursal
7809,2022-11-26,1380,15,11,2,2256407,0,Tarjeta de Crédito,Online
7810,2021-08-08,1751,148,19,1,29102,0,Tarjeta de Crédito,Online
7811,2022-12-17,592,51,16,1,80482,0,Tarjeta de Débito,Sucursal
7812,2022-02-20,1978,51,12,1,80482,0,Tarjeta de Crédito,Online
7813,2022-11-12,693,15,14,1,2256407,0,Tarjeta de Crédito,Online
7814,2023-12-16,1640,46,5,1,475964,10,Mercado Pago,Online
7815,2024-09-23,976,86,14,3,96363,0,Tarjeta de Débito,Online
7816,2022-05-07,68,58,12,1,34774,5,Tarjeta de Débito,Online
7817,2022-11-15,1772,131,3,2,27926,0,Tarjeta de Crédito,Sucursal
7818,2023-11-25,303,104,7,1,62368,5,Tarjeta de Débito,Sucursal
7819,2025-07-06,1452,113,6,3,86956,0,Mercado Pago,Sucursal
7820,2023-04-02,1241,9,19,1,1944103,10,Tarjeta de Crédito,Online
7821,2022-04-12,1510,131,1,2,27926,0,Mercado Pago,Sucursal
7822,2024-10-10,63,133,15,1,31839,5,Tarjeta de Crédito,Online
7823,2023-01-25,1567,124,14,2,134330,0,Mercado Pago,Sucursal
7824,2026-01-02,861,132,1,1,6977,5,Tarjeta de Crédito,Sucursal
7825,2026-06-29,1851,66,5,1,109610,0,Tarjeta de Crédito,Sucursal
7826,2022-06-30,1335,105,9,1,106094,5,Tarjeta de Débito,Sucursal
7827,2022-02-07,1811,5,1,1,942869,0,Transferencia,Sucursal
7828,2024-07-13,1329,89,2,1,58946,15,Tarjeta de Crédito,Sucursal
7829,2022-07-19,292,97,19,3,88456,5,Mercado Pago,Sucursal
7830,2025-06-23,684,141,5,2,9922,10,Tarjeta de Crédito,Sucursal
7831,2023-12-25,216,23,13,1,1108646,0,Transferencia,Online
7832,2025-05-31,855,92,7,1,288041,0,Tarjeta de Crédito,Sucursal
7833,2023-02-07,183,122,12,2,39286,0,Mercado Pago,Online
7834,2025-08-31,1755,50,10,2,282282,20,Mercado Pago,Online
7835,2023-08-08,604,16,13,2,2169916,0,Mercado Pago,Online
7836,2023-09-29,1517,108,8,3,145800,0,Transferencia,Sucursal
7837,2023-10-16,395,74,12,1,77390,30,Tarjeta de Crédito,Sucursal
7838,2021-10-04,1907,55,12,2,91009,0,Mercado Pago,Sucursal
7839,2023-11-23,1748,33,2,2,463408,5,Tarjeta de Crédito,Online
7840,2021-10-17,1467,82,7,3,228381,10,Tarjeta de Crédito,Sucursal
7841,2021-08-13,138,118,6,2,97223,5,Mercado Pago,Online
7842,2022-01-04,1883,90,16,1,170021,5,Tarjeta de Crédito,Online
7843,2026-02-06,314,75,7,1,27785,0,Tarjeta de Débito,Sucursal
7844,2024-05-18,1356,34,7,1,362631,0,Tarjeta de Débito,Online
7845,2026-01-26,1091,73,13,3,140989,10,Tarjeta de Crédito,Online
7846,2026-04-27,489,91,3,1,239013,10,Mercado Pago,Online
7847,2024-09-05,506,124,6,1,134330,10,Mercado Pago,Sucursal
7848,2023-08-22,1925,34,2,1,362631,10,Mercado Pago,Sucursal
7849,2022-05-13,123,105,19,1,106094,10,Tarjeta de Crédito,Sucursal
7850,2026-06-05,1140,68,5,1,45665,10,Tarjeta de Crédito,Online
7851,2022-08-24,528,72,16,1,99968,10,Tarjeta de Débito,Sucursal
7852,2025-04-19,749,28,4,1,452335,0,Mercado Pago,Online
7853,2026-05-01,195,122,10,3,39286,10,Tarjeta de Crédito,Sucursal
7854,2023-12-15,1610,94,16,1,74574,0,Tarjeta de Crédito,Sucursal
7855,2025-10-16,1369,124,2,1,134330,0,Tarjeta de Débito,Sucursal
7856,2025-12-23,1972,146,19,2,5652,30,Mercado Pago,Sucursal
7857,2022-04-22,999,44,14,1,447825,0,Mercado Pago,Sucursal
7858,2025-08-09,552,33,4,5,463408,10,Tarjeta de Crédito,Sucursal
7859,2025-09-22,1486,95,4,1,47685,10,Efectivo,Sucursal
7860,2024-11-05,828,3,4,3,704113,10,Tarjeta de Crédito,Sucursal
7861,2023-12-05,950,136,8,1,37113,0,Tarjeta de Crédito,Online
7862,2025-08-09,1112,107,18,2,131515,5,Tarjeta de Crédito,Sucursal
7863,2026-07-15,970,42,20,1,459765,0,Tarjeta de Débito,Sucursal
7864,2024-03-13,1251,9,13,4,1944103,0,Mercado Pago,Sucursal
7865,2024-12-10,1330,20,19,1,1802140,0,Tarjeta de Crédito,Online
7866,2024-08-14,1492,50,7,1,282282,5,Tarjeta de Crédito,Sucursal
7867,2021-09-15,1146,77,10,2,62822,10,Tarjeta de Crédito,Online
7868,2022-12-06,833,56,19,1,126168,10,Tarjeta de Crédito,Sucursal
7869,2025-11-30,1528,82,8,1,228381,15,Tarjeta de Débito,Sucursal
7870,2023-05-17,1021,115,11,1,89197,0,Tarjeta de Crédito,Sucursal
7871,2024-03-05,572,149,4,1,26143,0,Tarjeta de Crédito,Sucursal
7872,2024-04-14,427,138,7,1,5017,10,Tarjeta de Crédito,Sucursal
7873,2026-07-13,1222,89,3,1,58946,20,Tarjeta de Crédito,Sucursal
7874,2023-06-07,1598,67,19,1,112410,10,Efectivo,Sucursal
7875,2022-10-10,1502,45,15,1,386157,10,Efectivo,Sucursal
7876,2024-01-29,906,134,2,2,50607,0,Tarjeta de Débito,Sucursal
7877,2025-03-03,349,6,13,2,851647,0,Mercado Pago,Sucursal
7878,2026-03-28,3,101,3,1,75638,15,Tarjeta de Crédito,Sucursal
7879,2022-12-07,1494,119,6,1,49044,10,Mercado Pago,Sucursal
7880,2023-06-23,20,52,18,1,69726,0,Tarjeta de Crédito,Sucursal
7881,2025-01-15,1313,90,9,1,170021,5,Tarjeta de Crédito,Online
7882,2026-04-05,925,31,9,1,545983,10,Mercado Pago,Online
7883,2023-07-05,1516,7,20,1,815979,0,Tarjeta de Débito,Sucursal
7884,2024-02-25,1732,119,16,1,49044,0,Tarjeta de Crédito,Sucursal
7885,2022-06-24,831,93,9,1,210413,5,Tarjeta de Débito,Online
7886,2023-01-24,955,138,20,2,5017,10,Mercado Pago,Online
7887,2022-07-23,962,32,15,1,536121,20,Tarjeta de Crédito,Online
7888,2026-06-14,654,113,7,1,86956,15,Tarjeta de Débito,Sucursal
7889,2023-03-22,1522,60,4,1,86747,30,Tarjeta de Débito,Sucursal
7890,2021-10-15,441,67,12,1,112410,10,Tarjeta de Crédito,Sucursal
7891,2022-04-01,1620,65,15,1,45620,5,Tarjeta de Crédito,Online
7892,2021-08-31,1811,142,8,1,43925,0,Tarjeta de Crédito,Sucursal
7893,2023-11-20,1878,38,10,1,484692,15,Mercado Pago,Sucursal
7894,2024-06-25,549,27,16,1,173598,0,Mercado Pago,Sucursal
7895,2024-01-28,128,135,8,1,6733,0,Transferencia,Online
7896,2025-10-31,944,129,19,1,54448,10,Mercado Pago,Online
7897,2026-04-23,258,42,15,3,459765,5,Efectivo,Sucursal
7898,2024-12-13,943,35,15,2,317231,5,Tarjeta de Débito,Sucursal
7899,2026-07-15,1851,92,20,1,288041,0,Transferencia,Sucursal
7900,2026-04-08,376,38,18,2,484692,30,Tarjeta de Débito,Sucursal
7901,2026-06-08,1455,48,8,1,237206,0,Tarjeta de Crédito,Sucursal
7902,2026-04-11,1071,104,9,2,62368,0,Mercado Pago,Online
7903,2022-10-28,325,13,15,1,2084288,0,Tarjeta de Débito,Sucursal
7904,2024-02-05,1660,131,14,1,27926,0,Tarjeta de Crédito,Sucursal
7905,2026-07-21,1157,53,20,1,53979,0,Mercado Pago,Online
7906,2021-09-02,1326,113,15,1,86956,10,Tarjeta de Crédito,Sucursal
7907,2023-05-22,1505,48,14,1,237206,0,Tarjeta de Crédito,Online
7908,2022-04-16,1376,121,5,1,132850,0,Efectivo,Online
